Date,Time,Home0 (mW),Home1 (mW),Home2 (mW),Home3 (mW),Grid (mW),Charge (mW),Discharge (mW),BATTERY,GRID,Voltage (mV),Battery (Ah)
04/06/2021,02:55:37,2740,1750,2010,26040,17420,0,14480,640,DISCHARGE,ON,12162
04/06/2021,02:55:39,2390,2040,1270,27520,17500,0,14770,950,DISCHARGE,ON,12207
04/06/2021,02:55:41,1970,960,2360,9560,17920,0,12330,-15400,DISCHARGE,ON,12166
04/06/2021,02:55:43,1150,1970,1800,27520,16290,0,14950,1200,DISCHARGE,ON,12215
04/06/2021,02:55:45,2320,2750,2060,7230,17860,0,14290,-17790,DISCHARGE,ON,12163
04/06/2021,02:55:47,3870,1980,2140,27240,19350,0,14870,1010,DISCHARGE,ON,12173
04/06/2021,02:55:49,2210,3140,2000,27610,5070,0,10820,19070,DISCHARGE,ON,12175
04/06/2021,02:55:51,2280,1480,2360,26780,17810,0,14730,360,DISCHARGE,ON,12163
04/06/2021,02:55:53,1600,3280,1220,27530,14800,0,10150,8680,DISCHARGE,ON,12165
04/06/2021,02:55:55,2690,2270,2070,23210,18200,0,14810,-2770,DISCHARGE,ON,12162
04/06/2021,02:55:57,2050,2520,1250,27530,12600,0,14180,6570,DISCHARGE,ON,12216
04/06/2021,02:55:59,3240,1570,2140,12380,18430,0,14750,-13850,DISCHARGE,ON,12155
04/06/2021,02:56:01,1960,3750,1960,18770,10590,0,10730,5120,DISCHARGE,ON,12176
04/06/2021,02:56:04,2010,990,2000,3250,9890,0,14030,-15670,DISCHARGE,ON,12155
04/06/2021,02:56:06,3580,2420,2870,27140,19780,0,15010,1220,DISCHARGE,ON,12161
04/06/2021,02:56:08,2390,2780,1960,27510,8470,0,10130,16040,DISCHARGE,ON,12175
04/06/2021,02:56:10,2640,1890,3070,26590,18460,0,14670,1060,DISCHARGE,ON,12167
04/06/2021,02:56:12,1970,3520,2230,27610,6000,0,10150,19180,DISCHARGE,ON,12163
04/06/2021,02:56:14,3070,1590,2560,23120,19200,0,14960,-3820,DISCHARGE,ON,12157
04/06/2021,02:56:16,1510,1920,4280,27440,19670,0,14340,1140,DISCHARGE,ON,12195
04/06/2021,02:56:18,2320,4340,2390,15650,15120,0,10820,-1240,DISCHARGE,ON,12156
04/06/2021,02:56:20,4100,2480,3800,27380,19110,0,14810,3840,DISCHARGE,ON,12175
04/06/2021,02:56:22,2200,2380,2020,25080,15950,0,13980,1750,DISCHARGE,ON,12161
04/06/2021,02:56:24,2620,1770,3280,27140,19060,0,14940,810,DISCHARGE,ON,12156
04/06/2021,02:56:26,2070,4170,1700,27510,3690,0,10130,21630,DISCHARGE,ON,12198
04/06/2021,02:56:28,2000,3200,2090,3010,16410,0,11350,-17460,DISCHARGE,ON,12162
04/06/2021,02:56:30,2710,1790,2280,24780,19440,0,14860,-2740,DISCHARGE,ON,12158
04/06/2021,02:56:32,2510,4110,1980,5960,3100,0,9880,1580,DISCHARGE,ON,12161
04/06/2021,02:56:34,970,1930,3830,27460,18940,0,14770,480,DISCHARGE,ON,12202
04/06/2021,02:56:36,1830,2970,1920,16470,2800,0,10530,9860,DISCHARGE,ON,12178
04/06/2021,02:56:38,1950,1790,2010,5250,17510,0,14850,-21360,DISCHARGE,ON,12166
04/06/2021,02:56:40,1480,2010,2920,27480,18150,0,14890,850,DISCHARGE,ON,12212
04/06/2021,02:56:43,2560,1410,2480,2500,17750,0,14230,-23030,DISCHARGE,ON,12166
04/06/2021,02:56:45,2360,1880,2050,26860,17860,0,14520,770,DISCHARGE,ON,12158
04/06/2021,02:56:47,2010,3650,1450,27510,16640,0,12980,5000,DISCHARGE,ON,12213
04/06/2021,02:56:49,2530,830,2300,4530,17920,0,12380,-20110,DISCHARGE,ON,12150
04/06/2021,02:56:51,1160,2010,1950,27480,15120,0,14820,2660,DISCHARGE,ON,12216
04/06/2021,02:56:53,2000,2740,2140,14480,18280,0,14350,-11270,DISCHARGE,ON,12163
04/06/2021,02:56:55,1160,2510,1970,27410,19670,0,14960,-1580,DISCHARGE,ON,12218
04/06/2021,02:56:57,2330,1050,2040,4750,18450,0,14760,-23040,DISCHARGE,ON,12162
04/06/2021,02:56:59,2050,3160,2140,2520,9570,0,13650,-13350,DISCHARGE,ON,12163
04/06/2021,02:57:01,1980,1860,2210,2380,11990,0,9520,-13080,DISCHARGE,ON,12166
04/06/2021,02:57:03,2230,3970,2010,27530,6180,0,10450,19110,DISCHARGE,ON,12170
04/06/2021,02:57:05,920,2280,1510,27470,19510,0,14840,-2170,DISCHARGE,ON,12208
04/06/2021,02:57:07,2510,2600,2480,3080,15170,0,13850,-18350,DISCHARGE,ON,12173
04/06/2021,02:57:09,3290,2210,3470,27510,19100,0,14870,2510,DISCHARGE,ON,12191
04/06/2021,02:57:11,2060,3420,1830,6160,4200,0,9880,-610,DISCHARGE,ON,12162
04/06/2021,02:57:13,2500,1880,3100,27460,19640,0,14940,360,DISCHARGE,ON,12196
04/06/2021,02:57:15,1830,3400,2000,15500,3250,0,10460,9020,DISCHARGE,ON,12192
04/06/2021,02:57:17,1840,2550,1050,27530,19000,0,14860,-890,DISCHARGE,ON,12186
04/06/2021,02:57:20,2010,2970,2410,4630,17410,0,9600,-14990,DISCHARGE,ON,12166
04/06/2021,02:57:22,2880,1790,3750,27250,19250,0,14840,1580,DISCHARGE,ON,12177
04/06/2021,02:57:24,2480,1130,2050,2510,17870,0,13400,-23100,DISCHARGE,ON,12156
04/06/2021,02:57:26,3050,2380,3460,26770,19620,0,14940,1100,DISCHARGE,ON,12162
04/06/2021,02:57:28,1960,2510,1830,27440,4980,0,9500,19260,DISCHARGE,ON,12158
04/06/2021,02:57:30,2800,1870,2090,24350,18050,0,14620,-1560,DISCHARGE,ON,12163
04/06/2021,02:57:32,1240,2320,2650,27420,19470,0,14950,-790,DISCHARGE,ON,12216
04/06/2021,02:57:34,4380,1590,2050,14450,18460,0,14860,-10850,DISCHARGE,ON,12160
04/06/2021,02:57:36,1980,2200,2050,11330,18520,0,14360,-15320,DISCHARGE,ON,12161
04/06/2021,02:57:38,1570,1890,1410,27460,8260,0,13450,10620,DISCHARGE,ON,12222
04/06/2021,02:57:40,2150,3620,2000,2340,10610,0,11520,-12020,DISCHARGE,ON,12160
04/06/2021,02:57:42,3030,2460,1540,27480,19440,0,14860,210,DISCHARGE,ON,12165
04/06/2021,02:57:44,2100,3660,1410,27500,7210,0,9780,17680,DISCHARGE,ON,12157
04/06/2021,02:57:46,2940,1890,2870,26290,18890,0,14850,250,DISCHARGE,ON,12171
04/06/2021,02:57:48,1840,2010,1180,27460,5620,0,12980,13890,DISCHARGE,ON,12220
04/06/2021,02:57:50,4120,1770,2760,22120,18970,0,14800,-3000,DISCHARGE,ON,12152
04/06/2021,02:57:52,1430,2090,1200,27480,19230,0,14770,-1800,DISCHARGE,ON,12207
04/06/2021,02:57:54,2120,1150,1980,15550,16080,0,14430,-9710,DISCHARGE,ON,12160
04/06/2021,02:57:57,2470,2410,3400,27460,19610,0,14980,1150,DISCHARGE,ON,12197
04/06/2021,02:57:59,3030,1880,2160,27390,19150,0,14810,500,DISCHARGE,ON,12166
04/06/2021,02:58:01,2180,2150,1060,27510,19510,0,14770,-1380,DISCHARGE,ON,12191
04/06/2021,02:58:03,3320,1430,2200,26980,16970,0,14300,2660,DISCHARGE,ON,12161
04/06/2021,02:58:05,2520,1920,1980,26770,17550,0,14620,1020,DISCHARGE,ON,12165
04/06/2021,02:58:07,1380,2550,3140,27500,18530,0,14850,1190,DISCHARGE,ON,12213
04/06/2021,02:58:09,1550,2180,1570,27510,18690,0,10610,3510,DISCHARGE,ON,12186
04/06/2021,02:58:11,1970,1600,2050,16640,17820,0,14050,-9610,DISCHARGE,ON,12163
04/06/2021,02:58:13,1730,2470,1700,27530,16860,0,14750,1820,DISCHARGE,ON,12215
04/06/2021,02:58:15,1880,2550,2820,27380,19510,0,14940,180,DISCHARGE,ON,12216
04/06/2021,02:58:17,1960,3690,1980,24350,6020,0,12860,13100,DISCHARGE,ON,12166
04/06/2021,02:58:19,3340,1770,2120,27240,18380,0,14870,1220,DISCHARGE,ON,12168
04/06/2021,02:58:21,2550,1650,2480,2500,7650,0,14460,-12930,DISCHARGE,ON,12158
04/06/2021,02:58:23,3460,2200,3600,27470,19390,0,14850,2490,DISCHARGE,ON,12173
04/06/2021,02:58:25,1960,3290,2120,3010,10840,0,12370,-12830,DISCHARGE,ON,12163
04/06/2021,02:58:27,2660,1890,3110,27430,19380,0,14820,890,DISCHARGE,ON,12161
04/06/2021,02:58:29,2480,1160,2060,5570,12860,0,9520,-11110,DISCHARGE,ON,12163
04/06/2021,02:58:31,3870,2240,4120,27510,19550,0,14850,3340,DISCHARGE,ON,12171
04/06/2021,02:58:34,2120,2470,1830,27500,5940,0,12130,15850,DISCHARGE,ON,12215
04/06/2021,02:58:36,2150,1930,2100,5990,19170,0,14860,-21860,DISCHARGE,ON,12163
04/06/2021,02:58:38,3070,2380,3110,27300,19650,0,14950,1260,DISCHARGE,ON,12182
04/06/2021,02:58:40,1920,2710,2050,2510,15310,0,9320,-15440,DISCHARGE,ON,12157
04/06/2021,02:58:42,3100,1980,3200,27610,19380,0,14710,1800,DISCHARGE,ON,12186
04/06/2021,02:58:44,2470,3970,1830,27560,4300,0,11260,20270,DISCHARGE,ON,12161
04/06/2021,02:58:46,3330,2390,2440,24350,19410,0,14960,-1860,DISCHARGE,ON,12163
04/06/2021,02:58:48,1770,2590,2520,27500,19520,0,14870,-10,DISCHARGE,ON,12197
04/06/2021,02:58:50,1910,2440,1960,13860,16550,0,14500,-10880,DISCHARGE,ON,12172
04/06/2021,02:58:52,960,1910,2530,27470,19480,0,14890,-1500,DISCHARGE,ON,12203
04/06/2021,02:58:54,2610,1330,2060,4920,17180,0,13070,-19330,DISCHARGE,ON,12168
04/06/2021,02:58:56,1910,2340,2010,25970,2830,0,9770,19630,DISCHARGE,ON,12163
04/06/2021,02:58:58,3030,1700,3260,27180,19210,0,14800,1160,DISCHARGE,ON,12163
04/06/2021,02:59:00,2000,1960,3000,27500,17250,0,12890,4320,DISCHARGE,ON,12218
04/06/2021,02:59:02,3650,1630,2120,3020,17840,0,12540,-19960,DISCHARGE,ON,12155
04/06/2021,02:59:04,2040,1660,2370,3430,18100,0,14040,-22640,DISCHARGE,ON,12160
04/06/2021,02:59:06,1240,2160,1230,27460,12450,0,14450,5190,DISCHARGE,ON,12223
04/06/2021,02:59:08,2040,3460,2010,6440,8350,0,10740,-5140,DISCHARGE,ON,12162
04/06/2021,02:59:10,1640,2210,2120,27510,8700,0,10450,14330,DISCHARGE,ON,12165
04/06/2021,02:59:13,2880,2000,2110,12060,18560,0,13980,-13490,DISCHARGE,ON,12167
04/06/2021,02:59:15,1980,2250,1150,27480,19230,0,14620,-990,DISCHARGE,ON,12221
04/06/2021,02:59:17,3320,1740,2200,4430,19020,0,14720,-22050,DISCHARGE,ON,12165
04/06/2021,02:59:19,820,2320,1560,27480,19440,0,14860,-2120,DISCHARGE,ON,12215
04/06/2021,02:59:21,2100,860,2160,2510,14850,0,13790,-21010,DISCHARGE,ON,12167
04/06/2021,02:59:23,1600,1840,1560,27510,19620,0,14820,-1930,DISCHARGE,ON,12187
04/06/2021,02:59:25,2500,2270,1470,27530,4380,0,10000,19390,DISCHARGE,ON,12203
04/06/2021,02:59:27,2700,2210,2050,24180,19140,0,14710,-2710,DISCHARGE,ON,12168
04/06/2021,02:59:29,1770,2570,1190,27520,3440,0,10390,19220,DISCHARGE,ON,12198
04/06/2021,02:59:31,3390,1430,2560,13470,18850,0,14750,-12750,DISCHARGE,ON,12161
04/06/2021,02:59:33,2240,2850,930,27480,3370,0,14580,15550,DISCHARGE,ON,12187
04/06/2021,02:59:35,920,2060,2470,27340,19320,0,14980,-1510,DISCHARGE,ON,12208
04/06/2021,02:59:37,1840,3080,1100,26520,2760,0,10870,18910,DISCHARGE,ON,12176
04/06/2021,02:59:39,2010,1560,2300,2590,17400,0,13800,-22740,DISCHARGE,ON,12163
04/06/2021,02:59:41,1750,3610,1220,27600,18240,0,14820,1120,DISCHARGE,ON,12213
04/06/2021,02:59:43,3110,1150,2110,26300,17730,0,14630,310,DISCHARGE,ON,12162
04/06/2021,02:59:45,2190,2380,3890,27470,19280,0,14870,1780,DISCHARGE,ON,12211
04/06/2021,02:59:47,1930,2920,2340,8100,4080,0,13380,-2170,DISCHARGE,ON,12168
04/06/2021,02:59:50,3200,1840,3280,27460,19150,0,14870,1760,DISCHARGE,ON,12160
04/06/2021,02:59:52,820,1970,1370,27530,15480,0,14660,1550,DISCHARGE,ON,12216
04/06/2021,02:59:54,2040,1540,2420,3800,18130,0,14660,-22990,DISCHARGE,ON,12161
04/06/2021,02:59:56,3370,1640,2010,27210,19050,0,14730,450,DISCHARGE,ON,12168
04/06/2021,02:59:58,2470,3990,2040,2620,6890,0,13770,-9540,DISCHARGE,ON,12166
04/06/2021,03:00:00,2370,2390,3260,26610,19760,0,14960,-90,DISCHARGE,ON,12178
04/06/2021,03:00:02,1790,2470,1930,27500,9230,0,9840,14620,DISCHARGE,ON,12156
04/06/2021,03:00:04,3390,1660,2050,23490,18410,0,14640,-2460,DISCHARGE,ON,12158
04/06/2021,03:00:06,1410,1910,2500,27420,19460,0,14820,-1040,DISCHARGE,ON,12162
04/06/2021,03:00:08,1930,1960,2140,27580,8170,0,9840,15600,DISCHARGE,ON,12168
04/06/2021,03:00:10,1910,2710,1690,17220,6540,0,9520,7470,DISCHARGE,ON,12218
04/06/2021,03:00:12,1980,1310,2100,23900,13900,0,10460,4930,DISCHARGE,ON,12167
04/06/2021,03:00:14,1800,2070,1750,27570,5040,0,10790,17360,DISCHARGE,ON,12211
04/06/2021,03:00:16,3160,1700,2090,2510,14950,0,13770,-19260,DISCHARGE,ON,12165
04/06/2021,03:00:18,3370,1910,2780,26690,19100,0,14900,750,DISCHARGE,ON,12185
04/06/2021,03:00:20,2120,4310,2050,27460,4660,0,14120,17160,DISCHARGE,ON,12210
04/06/2021,03:00:22,2380,1330,2110,24420,15940,0,14670,-370,DISCHARGE,ON,12161
04/06/2021,03:00:24,2000,1980,1920,27480,3240,0,10330,19810,DISCHARGE,ON,12198
04/06/2021,03:00:26,2120,1400,2000,13490,16460,0,14020,-11470,DISCHARGE,ON,12163
04/06/2021,03:00:29,1660,2250,1750,27580,19600,0,14580,-940,DISCHARGE,ON,12186
04/06/2021,03:00:31,2000,1630,2480,4330,17090,0,14670,-21320,DISCHARGE,ON,12160
04/06/2021,03:00:33,2740,1970,2060,27250,19440,0,14760,-180,DISCHARGE,ON,12167
04/06/2021,03:00:35,1770,2550,1270,27520,19550,0,14820,-1260,DISCHARGE,ON,12207
04/06/2021,03:00:37,3510,930,2190,2940,17400,0,14170,-22000,DISCHARGE,ON,12160
04/06/2021,03:00:39,1470,2280,1720,27520,18270,0,14230,490,DISCHARGE,ON,12217
04/06/2021,03:00:41,2530,2360,1970,6020,17550,0,10590,-15260,DISCHARGE,ON,12165
04/06/2021,03:00:43,1050,2510,1880,27420,17550,0,14870,440,DISCHARGE,ON,12217
04/06/2021,03:00:45,1960,3600,1250,17340,3960,0,10240,9950,DISCHARGE,ON,12171
04/06/2021,03:00:47,1800,2390,2070,27580,15600,0,14760,3480,DISCHARGE,ON,12216
04/06/2021,03:00:49,2750,1720,2380,2360,18180,0,14640,-23610,DISCHARGE,ON,12190
04/06/2021,03:00:51,1740,2510,2020,27510,13770,0,11610,8400,DISCHARGE,ON,12217
04/06/2021,03:00:53,1890,1500,2070,2760,18190,0,13390,-23360,DISCHARGE,ON,12158
04/06/2021,03:00:55,2100,2620,2420,3010,8740,0,9600,-8190,DISCHARGE,ON,12155
04/06/2021,03:00:57,3350,2270,3930,27440,19460,0,14860,2670,DISCHARGE,ON,12163
04/06/2021,03:00:59,1880,2530,1680,27500,9750,0,12920,10920,DISCHARGE,ON,12225
04/06/2021,03:01:01,2010,2910,2470,14530,9860,0,12260,-200,DISCHARGE,ON,12167
04/06/2021,03:01:03,1750,3430,1790,27570,8030,0,14710,11800,DISCHARGE,ON,12223
04/06/2021,03:01:06,2120,2320,3880,27390,19480,0,14890,1340,DISCHARGE,ON,12163
04/06/2021,03:01:08,1790,2870,1650,27430,6460,0,13890,13390,DISCHARGE,ON,12160
04/06/2021,03:01:10,3710,1640,1970,27100,18590,0,14640,1190,DISCHARGE,ON,12161
04/06/2021,03:01:12,2060,1880,2010,2830,14730,0,13530,-19480,DISCHARGE,ON,12162
04/06/2021,03:01:14,3380,2360,2870,27430,19660,0,14950,1430,DISCHARGE,ON,12183
04/06/2021,03:01:16,2270,1510,2010,24000,18940,0,14440,-3590,DISCHARGE,ON,12160
04/06/2021,03:01:18,1750,3060,1820,27460,4330,0,12830,16930,DISCHARGE,ON,12196
04/06/2021,03:01:20,2430,1590,2200,16280,15970,0,12540,-6010,DISCHARGE,ON,12166
04/06/2021,03:01:22,2060,2250,2140,27340,19160,0,14860,-230,DISCHARGE,ON,12191
04/06/2021,03:01:24,1980,2790,1920,26460,3740,0,9510,19900,DISCHARGE,ON,12163
04/06/2021,03:01:26,1570,2180,2800,27050,19070,0,14810,-280,DISCHARGE,ON,12201
04/06/2021,03:01:28,2320,4220,1980,27530,3470,0,12200,20380,DISCHARGE,ON,12187
04/06/2021,03:01:30,2510,1220,2300,26100,16680,0,14840,610,DISCHARGE,ON,12162
04/06/2021,03:01:32,1240,2020,1720,27500,19530,0,14850,-1900,DISCHARGE,ON,12183
04/06/2021,03:01:34,1890,1640,1930,9280,2980,0,9490,2270,DISCHARGE,ON,12163
04/06/2021,03:01:36,3120,1820,3350,27470,18920,0,14730,2110,DISCHARGE,ON,12158
04/06/2021,03:01:38,1840,2000,1160,27560,2880,0,11640,18040,DISCHARGE,ON,12176
04/06/2021,03:01:40,1740,2500,2590,27390,19290,0,14810,120,DISCHARGE,ON,12145
04/06/2021,03:01:43,1820,3750,860,27550,3470,0,9700,20810,DISCHARGE,ON,12172
04/06/2021,03:01:45,3660,1820,2070,26920,19320,0,14780,370,DISCHARGE,ON,12156
04/06/2021,03:01:47,1040,1970,1290,27550,15760,0,12900,3190,DISCHARGE,ON,12217
04/06/2021,03:01:49,2390,2790,2060,3890,18040,0,12300,-19210,DISCHARGE,ON,12153
04/06/2021,03:01:51,3480,2550,3230,27510,19520,0,14840,2410,DISCHARGE,ON,12162
04/06/2021,03:01:53,2180,3960,2010,11840,6980,0,9720,3290,DISCHARGE,ON,12163
04/06/2021,03:01:55,2590,1920,1230,27330,19570,0,14840,-1340,DISCHARGE,ON,12221
04/06/2021,03:01:57,2060,2840,2340,21290,8920,0,11570,8040,DISCHARGE,ON,12172
04/06/2021,03:01:59,3690,1910,3210,27390,18380,0,14710,3110,DISCHARGE,ON,12166
04/06/2021,03:02:01,2320,2210,1370,27530,8830,0,14800,9800,DISCHARGE,ON,12221
04/06/2021,03:02:03,2560,3010,2240,2710,11510,0,9400,-10390,DISCHARGE,ON,12167
04/06/2021,03:02:05,3710,2210,3720,26330,18560,0,14860,2550,DISCHARGE,ON,12163
04/06/2021,03:02:07,1880,3720,2180,3700,13590,0,12530,-14640,DISCHARGE,ON,12167
04/06/2021,03:02:09,3000,1830,3300,27480,18890,0,14820,1900,DISCHARGE,ON,12178
04/06/2021,03:02:11,1840,2870,1870,27480,5250,0,9540,19270,DISCHARGE,ON,12213
04/06/2021,03:02:13,3490,1320,2240,10160,19020,0,14480,-16290,DISCHARGE,ON,12155
04/06/2021,03:02:15,2010,3160,2390,21520,15850,0,11520,1710,DISCHARGE,ON,12152
04/06/2021,03:02:17,2300,3060,1910,24880,4020,0,10360,17770,DISCHARGE,ON,12145
04/06/2021,03:02:19,3000,1970,2520,27140,19650,0,14840,140,DISCHARGE,ON,12162
04/06/2021,03:02:22,1320,2140,1590,27620,19580,0,14400,-1310,DISCHARGE,ON,12192
04/06/2021,03:02:24,2160,1370,1960,3100,17020,0,14590,-23020,DISCHARGE,ON,12167
04/06/2021,03:02:26,1910,1890,1480,27510,19610,0,14720,-1540,DISCHARGE,ON,12210
04/06/2021,03:02:28,2470,3760,2320,6540,2790,0,9970,2330,DISCHARGE,ON,12182
04/06/2021,03:02:30,1480,2370,2740,27470,19440,0,14850,-230,DISCHARGE,ON,12157
04/06/2021,03:02:32,1840,2530,1000,17970,2800,0,14230,6310,DISCHARGE,ON,12170
04/06/2021,03:02:34,3960,1720,2420,27330,19280,0,14660,1490,DISCHARGE,ON,12163
04/06/2021,03:02:36,970,1960,1010,27500,17250,0,14770,-580,DISCHARGE,ON,12215
04/06/2021,03:02:38,1910,3700,1700,27530,3400,0,9930,21510,DISCHARGE,ON,12161
04/06/2021,03:02:40,2070,1600,2210,26380,17810,0,14290,160,DISCHARGE,ON,12163
04/06/2021,03:02:42,1820,1970,3250,27500,16330,0,13730,4480,DISCHARGE,ON,12218
04/06/2021,03:02:44,2530,1250,2150,6070,4840,0,11410,-4250,DISCHARGE,ON,12155
04/06/2021,03:02:46,1830,1930,1680,27500,13810,0,14810,4320,DISCHARGE,ON,12221
04/06/2021,03:02:48,1550,2470,1660,27420,19460,0,14800,-1160,DISCHARGE,ON,12222
04/06/2021,03:02:50,1880,1330,2120,8510,9150,0,9570,-4880,DISCHARGE,ON,12166
04/06/2021,03:02:52,2380,4110,2050,22870,7870,0,11920,11620,DISCHARGE,ON,12165
04/06/2021,03:02:54,1510,1880,1680,27580,6690,0,14770,11190,DISCHARGE,ON,12217
04/06/2021,03:02:56,2380,1960,3720,27180,18750,0,14820,1670,DISCHARGE,ON,12158
04/06/2021,03:02:59,2700,2240,3010,27560,19530,0,14000,1980,DISCHARGE,ON,12216
04/06/2021,03:03:01,2500,1500,2000,3080,15280,0,11200,-17400,DISCHARGE,ON,12161
04/06/2021,03:03:03,1100,2320,3480,27390,19610,0,14810,-130,DISCHARGE,ON,12186
04/06/2021,03:03:05,1860,3250,1960,27470,4060,0,9750,20730,DISCHARGE,ON,12202
04/06/2021,03:03:07,1980,810,2090,13710,15960,0,14320,-11690,DISCHARGE,ON,12165
04/06/2021,03:03:09,1400,1830,2430,27520,19440,0,14780,-1040,DISCHARGE,ON,12190
04/06/2021,03:03:11,2600,2880,2090,3930,16530,0,11690,-16720,DISCHARGE,ON,12163
04/06/2021,03:03:13,1680,2500,3150,27560,19710,0,14850,330,DISCHARGE,ON,12206
04/06/2021,03:03:15,1930,4020,1960,27500,3260,0,9750,22400,DISCHARGE,ON,12193
04/06/2021,03:03:17,2100,2250,1790,27550,19240,0,14080,370,DISCHARGE,ON,12178
04/06/2021,03:03:19,2410,2360,2060,3480,17410,0,10840,-17940,DISCHARGE,ON,12158
04/06/2021,03:03:21,1050,2500,2800,27440,18500,0,14860,430,DISCHARGE,ON,12211
04/06/2021,03:03:23,2120,3660,2090,9740,3400,0,9980,4230,DISCHARGE,ON,12178
04/06/2021,03:03:25,2890,1830,2050,27460,19340,0,14770,120,DISCHARGE,ON,12170
04/06/2021,03:03:27,2090,2930,1860,20200,4360,0,10200,12520,DISCHARGE,ON,12170
04/06/2021,03:03:29,2270,810,2070,2600,18050,0,14710,-25010,DISCHARGE,ON,12161
04/06/2021,03:03:31,2800,1920,2920,27580,19070,0,14720,1430,DISCHARGE,ON,12221
04/06/2021,03:03:33,2510,2830,1960,27520,6170,0,9610,19040,DISCHARGE,ON,12167
04/06/2021,03:03:36,3960,2160,2110,26420,18390,0,14480,1780,DISCHARGE,ON,12163
04/06/2021,03:03:38,1830,3110,1970,27480,11990,0,12620,9780,DISCHARGE,ON,12162
04/06/2021,03:03:40,1910,1540,2380,21760,18370,0,14690,-5470,DISCHARGE,ON,12155
04/06/2021,03:03:42,1460,3740,1480,27580,8270,0,14730,11260,DISCHARGE,ON,12225
04/06/2021,03:03:44,2100,930,1970,15710,11780,0,9400,-470,DISCHARGE,ON,12166
04/06/2021,03:03:46,3070,2320,3720,27440,19560,0,14840,2150,DISCHARGE,ON,12161
04/06/2021,03:03:48,2000,2960,1630,24860,6430,0,11340,13680,DISCHARGE,ON,12221
04/06/2021,03:03:50,2930,1510,2000,2410,18890,0,13570,-23610,DISCHARGE,ON,12161
04/06/2021,03:03:52,1870,1950,1230,27510,5150,0,14840,12570,DISCHARGE,ON,12213
04/06/2021,03:03:54,1970,2440,2290,2930,14980,0,14530,-19880,DISCHARGE,ON,12165
04/06/2021,03:03:56,1220,1920,3830,27570,19420,0,14690,430,DISCHARGE,ON,12185
04/06/2021,03:03:58,2420,1090,2180,5360,15850,0,13020,-17820,DISCHARGE,ON,12162
04/06/2021,03:04:00,2520,1470,2150,16530,16010,0,13880,-7220,DISCHARGE,ON,12165
04/06/2021,03:04:02,1720,2830,1840,27430,19610,0,14760,-550,DISCHARGE,ON,12201
04/06/2021,03:04:04,1970,1410,1980,20390,3600,0,10180,11970,DISCHARGE,ON,12167
04/06/2021,03:04:06,2890,1890,2050,27370,19410,0,14800,-10,DISCHARGE,ON,12131
04/06/2021,03:04:08,1830,2000,1720,27570,2880,0,10160,20080,DISCHARGE,ON,12180
04/06/2021,03:04:10,1960,1770,2420,2730,17110,0,14120,-22350,DISCHARGE,ON,12161
04/06/2021,03:04:12,1200,2010,1830,27480,18330,0,13950,240,DISCHARGE,ON,12213
04/06/2021,03:04:15,2760,1930,3300,27500,19280,0,14780,1430,DISCHARGE,ON,12162
04/06/2021,03:04:17,2000,2110,1910,27460,4350,0,10390,18740,DISCHARGE,ON,12168
04/06/2021,03:04:19,2710,1830,3020,27470,19740,0,14810,480,DISCHARGE,ON,12167
04/06/2021,03:04:21,2150,3870,1930,11420,7190,0,9750,2430,DISCHARGE,ON,12170
04/06/2021,03:04:23,2530,3200,2070,17080,7410,0,10850,6620,DISCHARGE,ON,12166
04/06/2021,03:04:25,2290,2070,2410,5670,18530,0,14800,-20890,DISCHARGE,ON,12165
04/06/2021,03:04:27,1010,2470,3880,27470,19370,0,14780,680,DISCHARGE,ON,12223
04/06/2021,03:04:29,2240,3530,1750,27500,10410,0,9490,15120,DISCHARGE,ON,12167
04/06/2021,03:04:31,2680,1840,3400,26870,18910,0,14890,990,DISCHARGE,ON,12158
04/06/2021,03:04:33,1980,3030,1880,27610,7540,0,11840,15120,DISCHARGE,ON,12168
04/06/2021,03:04:35,2650,1970,2210,24930,18550,0,14710,-1500,DISCHARGE,ON,12160
04/06/2021,03:04:37,2180,2340,1820,27550,5890,0,14710,13290,DISCHARGE,ON,12216
04/06/2021,03:04:39,2560,2340,1930,11700,14640,0,9490,-5600,DISCHARGE,ON,12155
04/06/2021,03:04:41,4360,1240,2340,10340,18970,0,14620,-15310,DISCHARGE,ON,12162
04/06/2021,03:04:43,1050,1960,1790,27340,19370,0,14800,-2030,DISCHARGE,ON,12186
04/06/2021,03:04:45,2420,3020,1960,26190,4830,0,10100,18660,DISCHARGE,ON,12151
04/06/2021,03:04:47,2610,2210,3570,27150,19190,0,14850,1500,DISCHARGE,ON,12151
04/06/2021,03:04:49,1640,2510,1470,27430,19800,0,13480,-230,DISCHARGE,ON,12201
04/06/2021,03:04:52,1910,2790,1960,2940,16780,0,11840,-19020,DISCHARGE,ON,12160
04/06/2021,03:04:54,2050,2270,2010,3190,3080,0,13840,-7400,DISCHARGE,ON,12158
04/06/2021,03:04:56,3390,2320,2690,24350,17430,0,14260,1060,DISCHARGE,ON,12160
04/06/2021,03:04:58,820,2380,1080,27440,18360,0,13800,-440,DISCHARGE,ON,12210
04/06/2021,03:05:00,2050,2570,2100,13440,17700,0,11260,-8800,DISCHARGE,ON,12165
04/06/2021,03:05:02,1600,2000,3300,27550,15970,0,14730,3750,DISCHARGE,ON,12210
04/06/2021,03:05:04,2420,3880,1980,23280,4620,0,9720,17220,DISCHARGE,ON,12166
