Date,Time,Home0 (mW),Home1 (mW),Home2 (mW),Home3 (mW),Grid (mW),Charge (mW),Discharge (mW),BATTERY,GRID,Voltage (mV),Battery (Ah)
04/05/2021,15:58:57,2510,12940,8200,4860,1970,0,23460,3080,DISCHARGE,ON,12190
04/05/2021,15:58:59,2500,17360,2780,3580,6250,0,22940,-2970,DISCHARGE,ON,12206
04/05/2021,15:59:01,2730,12220,6850,3790,6430,0,27160,-8000,DISCHARGE,ON,12146
04/05/2021,15:59:03,6440,-30146,7880,3140,5260,0,31590,-49536,DISCHARGE,ON,12132
04/05/2021,15:59:05,3810,-27626,6230,50,3810,0,29310,-50656,DISCHARGE,ON,12193
04/05/2021,15:59:07,3840,19240,5900,3400,8240,0,27260,-3120,DISCHARGE,ON,12290
04/05/2021,15:59:09,650,30620,190,2910,4670,0,21470,8230,DISCHARGE,ON,12390
04/05/2021,15:59:11,230,30070,770,2050,1830,0,29360,1930,DISCHARGE,ON,12215
04/05/2021,15:59:13,4120,32450,1290,2120,4530,0,31910,3540,DISCHARGE,ON,12237
04/05/2021,15:59:15,1820,30860,420,2020,1090,0,22370,11660,DISCHARGE,ON,12128
04/05/2021,15:59:17,4130,4450,3050,2160,190,0,23000,-9400,DISCHARGE,ON,12161
04/05/2021,15:59:19,2200,-22016,6180,4430,7220,0,25140,-41566,DISCHARGE,ON,12187
04/05/2021,15:59:21,2500,-23716,7100,3550,7330,0,28540,-46436,DISCHARGE,ON,12148
04/05/2021,15:59:23,4200,-25666,2560,0,9950,0,29590,-58446,DISCHARGE,ON,12132
04/05/2021,15:59:25,2180,23670,3480,2210,6050,0,29450,-3960,DISCHARGE,ON,12182
04/05/2021,15:59:27,1160,27300,5380,230,5480,0,28840,-250,DISCHARGE,ON,12200
04/05/2021,15:59:29,2270,26730,1830,2510,1790,0,26060,5490,DISCHARGE,ON,12258
04/05/2021,15:59:31,190,21060,4020,2370,770,0,30730,-3860,DISCHARGE,ON,12206
04/05/2021,15:59:34,2700,13330,2850,4070,2150,0,23630,-2830,DISCHARGE,ON,12202
04/05/2021,15:59:36,1100,18930,4020,1600,1380,0,28430,-4160,DISCHARGE,ON,12270
04/05/2021,15:59:38,950,22730,640,2740,7600,0,27070,-7610,DISCHARGE,ON,12236
04/05/2021,15:59:40,3100,23210,930,1100,3260,0,17960,7120,DISCHARGE,ON,12351
04/05/2021,15:59:42,3000,27550,2550,1840,4530,0,25540,4870,DISCHARGE,ON,12047
04/05/2021,15:59:44,3250,3110,7190,2320,2440,0,30130,-16700,DISCHARGE,ON,12180
04/05/2021,15:59:46,2550,31280,7120,1450,90,0,20670,21640,DISCHARGE,ON,12290
04/05/2021,15:59:48,3400,-24046,5860,1010,970,0,32140,-46886,DISCHARGE,ON,12128
04/05/2021,15:59:50,2940,3080,2250,1540,10010,0,24290,-24490,DISCHARGE,ON,12146
04/05/2021,15:59:52,2700,-20976,1730,150,140,0,24190,-40726,DISCHARGE,ON,12261
04/05/2021,15:59:54,3880,-22196,4530,1130,10,0,31030,-43696,DISCHARGE,ON,12132
04/05/2021,15:59:56,2420,19800,5360,3280,11970,0,29070,-10180,DISCHARGE,ON,12187
04/05/2021,15:59:58,4300,20010,6020,2830,7320,0,27210,-1370,DISCHARGE,ON,12181
04/05/2021,16:00:00,3790,3110,8010,900,1660,0,16600,-2450,DISCHARGE,ON,12250
04/05/2021,16:00:02,5630,3650,4470,4720,7170,0,26110,-14810,DISCHARGE,ON,12107
04/05/2021,16:00:04,1020,-24746,5430,2390,12450,0,23210,-51566,DISCHARGE,ON,12137
04/05/2021,16:00:06,2050,5220,7800,5120,5390,0,22200,-7400,DISCHARGE,ON,12142
04/05/2021,16:00:08,1480,24850,6770,2360,80,0,31250,4130,DISCHARGE,ON,12235
04/05/2021,16:00:11,5240,-29596,4930,320,15310,0,31730,-66146,DISCHARGE,ON,12175
04/05/2021,16:00:13,4190,25270,9130,2640,5910,0,25860,9460,DISCHARGE,ON,12225
04/05/2021,16:00:15,4760,24400,1610,50,180,0,25640,5000,DISCHARGE,ON,12221
04/05/2021,16:00:17,2880,26930,7940,4210,440,0,32090,9430,DISCHARGE,ON,12167
04/05/2021,16:00:19,2920,24830,9650,4290,15220,0,29620,-3150,DISCHARGE,ON,12211
04/05/2021,16:00:21,5090,27940,7310,270,380,0,29820,10410,DISCHARGE,ON,12176
04/05/2021,16:00:23,3720,32100,8120,2320,5200,0,29350,11710,DISCHARGE,ON,12151
04/05/2021,16:00:25,4890,19900,9290,4120,11150,0,28280,-1230,DISCHARGE,ON,12228
04/05/2021,16:00:27,760,18610,10190,1910,910,0,24930,5630,DISCHARGE,ON,12287
04/05/2021,16:00:29,410,19110,9330,2500,140,0,29790,1420,DISCHARGE,ON,12231
04/05/2021,16:00:31,2750,25360,1240,1920,8770,0,26600,-4100,DISCHARGE,ON,12238
04/05/2021,16:00:33,3580,28690,4240,1050,2090,0,21560,13910,DISCHARGE,ON,12347
04/05/2021,16:00:35,3050,28800,3610,2290,3720,0,24560,9470,DISCHARGE,ON,12220
04/05/2021,16:00:37,1270,-22996,2040,3720,11710,0,30550,-58226,DISCHARGE,ON,12190
04/05/2021,16:00:39,2610,-23716,5130,590,1790,0,27100,-44276,DISCHARGE,ON,12212
04/05/2021,16:00:41,4430,17910,5340,2690,3440,0,30140,-3210,DISCHARGE,ON,12132
04/05/2021,16:00:43,2360,-20196,1330,3690,10680,0,30680,-54176,DISCHARGE,ON,12196
04/05/2021,16:00:45,4850,19730,4920,1820,1700,0,23900,5720,DISCHARGE,ON,12273
04/05/2021,16:00:48,4100,3280,10380,3480,13270,0,31140,-23170,DISCHARGE,ON,12141
04/05/2021,16:00:50,1060,30200,3710,2710,5990,0,23120,8570,DISCHARGE,ON,12231
04/05/2021,16:00:52,2270,-23356,5150,2880,550,0,28610,-42216,DISCHARGE,ON,12116
04/05/2021,16:00:54,1980,-23886,4440,270,13480,0,27750,-58426,DISCHARGE,ON,12185
04/05/2021,16:00:56,5380,23510,1870,2010,2480,0,24770,5520,DISCHARGE,ON,12282
04/05/2021,16:00:58,4660,24370,5940,3380,1820,0,30990,5540,DISCHARGE,ON,12082
04/05/2021,16:01:00,4310,26740,5040,2730,3530,0,26340,8950,DISCHARGE,ON,12160
04/05/2021,16:01:02,170,22530,6640,2240,590,0,21890,9100,DISCHARGE,ON,12366
04/05/2021,16:01:04,7070,30140,10160,3010,1340,0,30020,19020,DISCHARGE,ON,12131
04/05/2021,16:01:06,2430,-32716,9370,1920,4070,0,26290,-49356,DISCHARGE,ON,12167
04/05/2021,16:01:08,1930,18770,3530,2270,900,0,29890,-4290,DISCHARGE,ON,12310
04/05/2021,16:01:10,3790,22570,30,3300,2020,0,23030,4640,DISCHARGE,ON,12222
04/05/2021,16:01:12,670,25140,3460,2040,5260,0,16560,9490,DISCHARGE,ON,12402
04/05/2021,16:01:14,4920,-25716,6640,2610,5360,0,30120,-47026,DISCHARGE,ON,12133
04/05/2021,16:01:16,4150,29680,2940,1550,2190,0,16760,19370,DISCHARGE,ON,12272
04/05/2021,16:01:18,2570,30550,1740,2820,2210,0,27620,7850,DISCHARGE,ON,12203
04/05/2021,16:01:20,2300,-32676,690,2210,10,0,24590,-52076,DISCHARGE,ON,12128
04/05/2021,16:01:22,1750,-22876,2690,3830,410,0,18880,-33896,DISCHARGE,ON,12258
04/05/2021,16:01:25,2110,-20106,7690,2690,16050,0,29760,-53426,DISCHARGE,ON,12177
04/05/2021,16:01:27,6260,-19746,6990,330,7260,0,27410,-40836,DISCHARGE,ON,12216
04/05/2021,16:01:29,3530,28650,5250,2160,3960,0,31760,3870,DISCHARGE,ON,12200
04/05/2021,16:01:31,610,28420,2280,1600,7680,0,27410,-2180,DISCHARGE,ON,12150
04/05/2021,16:01:33,2650,4020,30,1950,3420,0,15090,-9860,DISCHARGE,ON,12376
04/05/2021,16:01:35,2180,-24746,4200,3320,9180,0,31360,-55586,DISCHARGE,ON,12182
04/05/2021,16:01:37,1910,-28376,8290,120,80,0,-31086,12950,DISCHARGE,ON,12067
04/05/2021,16:01:39,3900,-29986,6300,2640,3030,0,24510,-44686,DISCHARGE,ON,12275
04/05/2021,16:01:41,1640,26380,13150,330,6530,0,26880,8090,DISCHARGE,ON,12201
04/05/2021,16:01:43,1460,26340,6580,1470,10110,0,28670,-2930,DISCHARGE,ON,12166
04/05/2021,16:01:45,4720,27550,11510,100,260,0,32170,11450,DISCHARGE,ON,12090
04/05/2021,16:01:47,180,21850,10600,2150,1590,0,20800,12390,DISCHARGE,ON,12313
04/05/2021,16:01:49,2320,17750,7780,3940,6480,0,16640,8670,DISCHARGE,ON,12285
04/05/2021,16:01:51,1770,18740,1610,2370,2330,0,24770,-2610,DISCHARGE,ON,12150
04/05/2021,16:01:53,1660,-31986,4260,2960,14780,0,29270,-67156,DISCHARGE,ON,12182
04/05/2021,16:01:55,2480,-30346,7420,370,930,0,-30606,9600,DISCHARGE,ON,12110
04/05/2021,16:01:57,10,17920,970,1600,3690,0,25020,-8210,DISCHARGE,ON,12273
04/05/2021,16:01:59,610,29470,970,2840,5130,0,21200,7560,DISCHARGE,ON,12392
04/05/2021,16:02:02,1460,31490,0,2110,11050,0,28710,-4700,DISCHARGE,ON,12215
04/05/2021,16:02:04,1200,32460,1040,2140,2270,0,23760,10810,DISCHARGE,ON,12220
04/05/2021,16:02:06,580,31130,12740,1630,4880,0,26360,14840,DISCHARGE,ON,12371
04/05/2021,16:02:08,3830,19160,8190,1110,1830,0,22810,7650,DISCHARGE,ON,12288
04/05/2021,16:02:10,120,20300,9830,3700,10520,0,27420,-3990,DISCHARGE,ON,12215
04/05/2021,16:02:12,1890,29530,1880,2710,2530,0,22500,10980,DISCHARGE,ON,12293
04/05/2021,16:02:14,2880,27760,470,1790,2830,0,28140,1930,DISCHARGE,ON,12067
04/05/2021,16:02:16,2470,3420,5000,2800,2970,0,19960,-9240,DISCHARGE,ON,12185
04/05/2021,16:02:18,4350,22680,6320,450,1860,0,20650,11290,DISCHARGE,ON,12292
04/05/2021,16:02:20,360,25410,5720,2750,6960,0,27250,30,DISCHARGE,ON,12263
04/05/2021,16:02:22,2410,24270,3840,1930,5790,0,27520,-860,DISCHARGE,ON,12143
04/05/2021,16:02:24,2280,6820,2380,1730,4020,0,31890,-22700,DISCHARGE,ON,12233
04/05/2021,16:02:26,2120,20720,2820,1980,7010,0,15120,5510,DISCHARGE,ON,12193
04/05/2021,16:02:28,2340,16420,7670,3900,1200,0,26790,2340,DISCHARGE,ON,12242
04/05/2021,16:02:30,1450,10800,5950,2550,13880,0,30910,-24040,DISCHARGE,ON,12157
04/05/2021,16:02:32,2600,7170,3760,3510,190,0,32630,-15780,DISCHARGE,ON,12120
04/05/2021,16:02:34,2210,17920,3050,1950,960,0,30810,-6640,DISCHARGE,ON,12112
04/05/2021,16:02:36,3470,19000,8860,2730,810,0,21340,11910,DISCHARGE,ON,12357
04/05/2021,16:02:38,140,19030,2390,4210,11160,0,26970,-12360,DISCHARGE,ON,12202
04/05/2021,16:02:41,520,-32246,780,2270,1770,0,24090,-54536,DISCHARGE,ON,12283
04/05/2021,16:02:43,2320,18740,10160,3020,5940,0,30610,-2310,DISCHARGE,ON,12205
04/05/2021,16:02:45,2110,28710,2360,2420,2880,0,31440,1280,DISCHARGE,ON,12192
04/05/2021,16:02:47,2590,3440,3720,970,5410,0,13310,-8000,DISCHARGE,ON,12176
04/05/2021,16:02:49,2560,4300,7740,2730,1080,0,14770,1480,DISCHARGE,ON,12277
04/05/2021,16:02:51,1690,-23126,2740,5070,15510,0,30700,-59836,DISCHARGE,ON,12172
04/05/2021,16:02:53,900,26370,3520,2460,9840,0,29110,-5700,DISCHARGE,ON,12193
04/05/2021,16:02:55,1870,25310,370,2140,150,0,30540,-1000,DISCHARGE,ON,12241
04/05/2021,16:02:57,1980,23770,1090,2480,2330,0,26980,10,DISCHARGE,ON,12082
04/05/2021,16:02:59,2570,6590,4610,1590,3740,0,20170,-8550,DISCHARGE,ON,12120
04/05/2021,16:03:01,4130,28160,6960,380,3790,0,22990,12850,DISCHARGE,ON,12320
04/05/2021,16:03:03,4880,31480,3560,1820,870,0,25360,15510,DISCHARGE,ON,12225
04/05/2021,16:03:05,2200,20130,7870,2940,4840,0,27210,1090,DISCHARGE,ON,12231
04/05/2021,16:03:07,880,19710,1420,2020,10690,0,26420,-13080,DISCHARGE,ON,12235
04/05/2021,16:03:09,700,18640,5110,3210,840,0,30840,-4020,DISCHARGE,ON,12227
04/05/2021,16:03:11,2660,24970,500,1510,1250,0,23160,5230,DISCHARGE,ON,12243
04/05/2021,16:03:13,2820,3960,2370,840,4340,0,14200,-8550,DISCHARGE,ON,12208
04/05/2021,16:03:15,2590,4430,7180,6340,10210,0,20010,-9680,DISCHARGE,ON,12130
04/05/2021,16:03:18,2150,3020,5250,3380,1720,0,30750,-18670,DISCHARGE,ON,12181
04/05/2021,16:03:20,1640,-20746,2620,180,15170,0,30870,-62346,DISCHARGE,ON,12181
04/05/2021,16:03:22,2460,-21746,6750,3470,1720,0,31350,-42136,DISCHARGE,ON,12106
04/05/2021,16:03:24,3350,19170,5440,440,1430,0,28830,-1860,DISCHARGE,ON,12108
04/05/2021,16:03:26,2880,20950,9570,1700,2050,0,24850,8200,DISCHARGE,ON,12291
04/05/2021,16:03:28,1150,28050,7270,2890,5150,0,18620,15590,DISCHARGE,ON,12405
04/05/2021,16:03:30,190,25720,1600,2010,380,0,25810,3330,DISCHARGE,ON,12270
04/05/2021,16:03:32,1930,4380,1790,1890,1480,0,23510,-15000,DISCHARGE,ON,12136
04/05/2021,16:03:34,2160,28930,6630,4360,12520,0,22610,6950,DISCHARGE,ON,12128
04/05/2021,16:03:36,2270,7780,4250,2200,6870,0,24090,-14460,DISCHARGE,ON,12033
04/05/2021,16:03:38,2180,20210,3870,3720,60,0,32100,-2180,DISCHARGE,ON,12130
04/05/2021,16:03:40,3890,29330,8140,1370,1650,0,23080,18000,DISCHARGE,ON,12271
04/05/2021,16:03:42,90,21310,8000,3170,3350,0,22000,7220,DISCHARGE,ON,12290
04/05/2021,16:03:44,350,20750,11280,2560,6080,0,25310,3550,DISCHARGE,ON,12187
04/05/2021,16:03:46,2410,18870,5640,3050,6800,0,27650,-4480,DISCHARGE,ON,12246
04/05/2021,16:03:48,3480,18850,3240,2560,9610,0,26620,-8100,DISCHARGE,ON,12201
04/05/2021,16:03:50,1190,18270,6080,3070,7260,0,28470,-7120,DISCHARGE,ON,12285
04/05/2021,16:03:52,330,32170,450,1860,3110,0,28200,3500,DISCHARGE,ON,12215
04/05/2021,16:03:55,3340,32330,770,3050,2790,0,25230,11470,DISCHARGE,ON,12143
04/05/2021,16:03:57,3440,-22356,8320,3930,7490,0,-30606,16450,DISCHARGE,ON,12087
04/05/2021,16:03:59,3740,-21866,7540,2110,770,0,29910,-39156,DISCHARGE,ON,12065
04/05/2021,16:04:01,380,28390,6280,2370,1910,0,32030,3480,DISCHARGE,ON,12091
04/05/2021,16:04:03,3060,27050,8080,1660,1840,0,22430,15580,DISCHARGE,ON,12296
04/05/2021,16:04:05,3000,3420,3920,700,4400,0,17380,-10740,DISCHARGE,ON,12182
04/05/2021,16:04:07,2190,-26496,7620,3970,3990,0,23310,-40016,DISCHARGE,ON,12245
04/05/2021,16:04:09,2000,-30976,8420,4060,2370,0,20630,-39496,DISCHARGE,ON,12231
04/05/2021,16:04:11,1220,29560,3230,310,10140,0,20610,3570,DISCHARGE,ON,12318
04/05/2021,16:04:13,1560,24460,7160,3240,10460,0,28540,-2580,DISCHARGE,ON,12188
04/05/2021,16:04:15,3150,29330,7180,0,5540,0,28510,5610,DISCHARGE,ON,12177
04/05/2021,16:04:17,1520,31340,1920,2280,6160,0,29820,1080,DISCHARGE,ON,12196
04/05/2021,16:04:19,4470,-31676,4710,0,7130,0,27190,-56816,DISCHARGE,ON,12166
04/05/2021,16:04:21,370,18910,9410,2830,6020,0,28510,-3010,DISCHARGE,ON,12241
04/05/2021,16:04:23,170,19410,10510,2730,8510,0,28530,-4220,DISCHARGE,ON,12198
04/05/2021,16:04:25,2140,27250,4680,2000,2240,0,31090,2740,DISCHARGE,ON,12253
04/05/2021,16:04:27,1870,30180,1660,2270,2190,0,25290,8500,DISCHARGE,ON,12191
04/05/2021,16:04:29,880,31180,7410,1930,350,0,26370,14680,DISCHARGE,ON,12141
04/05/2021,16:04:31,2970,30950,1680,2070,2590,0,26190,8890,DISCHARGE,ON,12306
04/05/2021,16:04:34,3060,30440,3900,580,5070,0,19980,12930,DISCHARGE,ON,12195
04/05/2021,16:04:36,2610,3300,7500,2420,900,0,16590,-1660,DISCHARGE,ON,12223
04/05/2021,16:04:38,3080,4190,8090,3610,4380,0,13970,620,DISCHARGE,ON,12207
04/05/2021,16:04:40,3520,4880,3380,3420,4830,0,14800,-4430,DISCHARGE,ON,12191
04/05/2021,16:04:42,1880,-26986,7600,4220,9010,0,27610,-49906,DISCHARGE,ON,12226
04/05/2021,16:04:44,1830,-31876,7070,1970,14140,0,30480,-65626,DISCHARGE,ON,12166
04/05/2021,16:04:46,1740,26380,2640,3750,8220,0,30210,-3920,DISCHARGE,ON,12205
04/05/2021,16:04:48,770,22160,8970,3230,2180,0,28240,4710,DISCHARGE,ON,12283
04/05/2021,16:04:50,310,13750,1400,3190,1310,0,23540,-6200,DISCHARGE,ON,12176
04/05/2021,16:04:52,2100,16990,360,2110,1040,0,24690,-4170,DISCHARGE,ON,12248
04/05/2021,16:04:54,1370,22760,2960,2700,6500,0,24700,-1410,DISCHARGE,ON,12128
04/05/2021,16:04:56,1800,5110,5430,4040,870,0,23850,-8340,DISCHARGE,ON,12145
04/05/2021,16:04:58,2840,3280,4580,2420,14290,0,22900,-24070,DISCHARGE,ON,12148
04/05/2021,16:05:00,2020,3550,7680,4440,6040,0,21410,-9760,DISCHARGE,ON,12091
04/05/2021,16:05:02,80,18230,7770,2710,6400,0,27250,-4860,DISCHARGE,ON,12152
04/05/2021,16:05:04,3050,-20206,3780,900,4240,0,28340,-45056,DISCHARGE,ON,12137
04/05/2021,16:05:06,2140,-22236,6090,1460,6350,0,31690,-50586,DISCHARGE,ON,12112
04/05/2021,16:05:08,2320,-22876,7300,3290,1700,0,30730,-42396,DISCHARGE,ON,12095
04/05/2021,16:05:11,2380,-25446,8960,3930,4420,0,28890,-43486,DISCHARGE,ON,12046
04/05/2021,16:05:13,4070,-29116,5840,1250,1250,0,-31906,12700,DISCHARGE,ON,12097
04/05/2021,16:05:15,2690,31300,8050,60,150,0,-31786,73736,DISCHARGE,ON,12112
04/05/2021,16:05:17,3190,6450,3900,3750,100,0,25660,-8470,DISCHARGE,ON,12140
04/05/2021,16:05:19,1680,23770,6450,3330,8150,0,24050,3030,DISCHARGE,ON,12097
04/05/2021,16:05:21,1720,17830,7670,2250,5290,0,31740,-7560,DISCHARGE,ON,12172
04/05/2021,16:05:23,2480,10590,7580,3640,12630,0,32090,-20430,DISCHARGE,ON,12138
04/05/2021,16:05:25,2680,7180,7970,1750,11290,0,31440,-23150,DISCHARGE,ON,12126
04/05/2021,16:05:27,970,3980,4360,3780,9050,0,30570,-26530,DISCHARGE,ON,12186
04/05/2021,16:05:29,760,30730,7740,2360,4430,0,28140,9020,DISCHARGE,ON,12273
04/05/2021,16:05:31,2180,32420,1610,1860,1860,0,23820,12390,DISCHARGE,ON,12206
04/05/2021,16:05:33,1600,31500,3760,2160,460,0,24950,13610,DISCHARGE,ON,12261
04/05/2021,16:05:35,2280,4520,6370,2710,4950,0,23940,-13010,DISCHARGE,ON,12130
04/05/2021,16:05:37,2600,4710,4520,5410,1680,0,22300,-6740,DISCHARGE,ON,12188
04/05/2021,16:05:39,2390,-22356,7720,3000,8540,0,15970,-33756,DISCHARGE,ON,12182
04/05/2021,16:05:41,2730,-27566,7900,5300,1220,0,27010,-39866,DISCHARGE,ON,12256
04/05/2021,16:05:43,2730,25430,4750,1400,740,0,21440,12130,DISCHARGE,ON,12281
04/05/2021,16:05:45,3440,22390,7540,2140,1090,0,22530,11890,DISCHARGE,ON,12303
04/05/2021,16:05:47,310,20670,2060,1400,30,0,26390,-1980,DISCHARGE,ON,12362
04/05/2021,16:05:50,150,19110,8200,2500,310,0,27350,2300,DISCHARGE,ON,12281
04/05/2021,16:05:52,2680,18750,2470,2020,3030,0,28970,-6080,DISCHARGE,ON,12201
04/05/2021,16:05:54,1740,22710,280,2390,3570,0,28290,-4740,DISCHARGE,ON,12256
04/05/2021,16:05:56,3260,4290,3840,3660,1750,0,26680,-13380,DISCHARGE,ON,12123
04/05/2021,16:05:58,3250,2290,8490,2710,1060,0,25700,-10020,DISCHARGE,ON,12098
04/05/2021,16:06:00,2480,-22386,8060,3850,7390,0,31400,-46786,DISCHARGE,ON,12153
04/05/2021,16:06:02,2070,19100,6000,2340,3750,0,26020,-260,DISCHARGE,ON,12253
04/05/2021,16:06:04,830,31310,6520,1840,7730,0,28030,4740,DISCHARGE,ON,12150
04/05/2021,16:06:06,310,29350,1130,2690,1740,0,21950,9790,DISCHARGE,ON,12245
04/05/2021,16:06:08,2410,3550,4940,5260,8280,0,22930,-15050,DISCHARGE,ON,12128
04/05/2021,16:06:10,2150,5910,7810,5730,2230,0,28970,-9600,DISCHARGE,ON,12193
04/05/2021,16:06:12,3970,-27276,4900,4310,10230,0,22360,-46686,DISCHARGE,ON,12286
04/05/2021,16:06:14,3460,-32516,4840,4580,6460,0,19600,-45696,DISCHARGE,ON,12195
04/05/2021,16:06:16,3110,9250,4940,1660,1890,0,15940,1130,DISCHARGE,ON,12235
04/05/2021,16:06:18,2100,20380,9190,350,3550,0,26730,1740,DISCHARGE,ON,12220
04/05/2021,16:06:20,2870,30270,11340,1400,730,0,31980,13170,DISCHARGE,ON,12145
04/05/2021,16:06:22,4310,19670,10320,3100,310,0,31340,5750,DISCHARGE,ON,12063
04/05/2021,16:06:24,4440,18160,9960,1740,9180,0,29890,-4770,DISCHARGE,ON,12200
04/05/2021,16:06:27,400,29340,350,2100,580,0,28140,3470,DISCHARGE,ON,12237
04/05/2021,16:06:29,2060,32630,1720,2010,1320,0,22750,14350,DISCHARGE,ON,12265
04/05/2021,16:06:31,1820,32490,1250,2620,700,0,23600,13880,DISCHARGE,ON,12162
04/05/2021,16:06:33,2460,3120,4060,3560,3280,0,17130,-7210,DISCHARGE,ON,12195
04/05/2021,16:06:35,1660,-20976,6320,3980,1800,0,25400,-36216,DISCHARGE,ON,12266
04/05/2021,16:06:37,4200,-23786,3960,1040,1340,0,29560,-45486,DISCHARGE,ON,12146
04/05/2021,16:06:39,5000,22500,5380,910,1240,0,30910,1640,DISCHARGE,ON,12140
04/05/2021,16:06:41,3300,24650,9910,2520,5770,0,29590,5020,DISCHARGE,ON,12141
04/05/2021,16:06:43,3840,27020,9600,1570,2460,0,26960,12610,DISCHARGE,ON,12157
04/05/2021,16:06:45,770,21970,3470,2640,11610,0,28710,-11470,DISCHARGE,ON,12222
04/05/2021,16:06:47,510,20660,8650,1840,8170,0,28010,-4520,DISCHARGE,ON,12182
04/05/2021,16:06:49,2600,21620,8090,2000,1970,0,20330,12010,DISCHARGE,ON,12353
04/05/2021,16:06:51,1460,24680,2700,1980,4150,0,17570,9100,DISCHARGE,ON,12377
04/05/2021,16:06:53,3060,4280,2730,1230,8010,0,25140,-21850,DISCHARGE,ON,12081
04/05/2021,16:06:55,4240,3200,6850,3300,2700,0,26230,-11340,DISCHARGE,ON,12058
04/05/2021,16:06:57,2200,3620,7130,2120,3200,0,21750,-9880,DISCHARGE,ON,12168
04/05/2021,16:06:59,1770,3060,2410,1720,12630,0,30030,-33700,DISCHARGE,ON,12153
04/05/2021,16:07:01,1470,-19236,7310,3650,11060,0,30520,-48386,DISCHARGE,ON,12190
04/05/2021,16:07:03,1800,-20786,4800,1200,2470,0,24700,-40156,DISCHARGE,ON,12225
04/05/2021,16:07:06,2890,26200,4300,2390,1720,0,27700,6360,DISCHARGE,ON,12275
04/05/2021,16:07:08,5480,-23316,3810,80,5430,0,28430,-47806,DISCHARGE,ON,12130
04/05/2021,16:07:10,2060,22140,7420,2200,5490,0,27700,630,DISCHARGE,ON,12173
04/05/2021,16:07:12,1270,25700,1240,3800,12290,0,26770,-7050,DISCHARGE,ON,12221
04/05/2021,16:07:14,2560,7120,2190,3080,5260,0,16120,-6430,DISCHARGE,ON,12425
04/05/2021,16:07:16,2390,7480,9320,3480,5020,0,23040,-5390,DISCHARGE,ON,12168
04/05/2021,16:07:18,3420,19760,6200,3320,4790,0,25700,2210,DISCHARGE,ON,12087
04/05/2021,16:07:20,3330,31900,5250,820,5980,0,30840,4480,DISCHARGE,ON,12165
04/05/2021,16:07:22,1190,9630,6130,740,6900,0,29850,-19060,DISCHARGE,ON,12191
04/05/2021,16:07:24,2360,7170,3660,4540,14180,0,28660,-25110,DISCHARGE,ON,12185
04/05/2021,16:07:26,2470,4350,7760,4950,6720,0,24680,-11870,DISCHARGE,ON,12188
04/05/2021,16:07:28,3060,-24686,7690,3120,650,0,26970,-38436,DISCHARGE,ON,12177
04/05/2021,16:07:30,1960,-20926,2830,230,7300,0,29620,-52826,DISCHARGE,ON,12140
04/05/2021,16:07:32,3980,-20906,4660,1570,5860,0,28740,-45296,DISCHARGE,ON,12181
04/05/2021,16:07:34,230,19610,8680,4450,9640,0,27000,-3670,DISCHARGE,ON,12182
04/05/2021,16:07:36,3010,3740,3970,3380,3870,0,17490,-7260,DISCHARGE,ON,12211
04/05/2021,16:07:38,2090,3930,4170,3570,1270,0,22720,-10230,DISCHARGE,ON,12090
04/05/2021,16:07:40,970,-27776,2620,2090,5960,0,30550,-58606,DISCHARGE,ON,12185
04/05/2021,16:07:43,3610,24360,4570,650,11160,0,26570,-4540,DISCHARGE,ON,12173
04/05/2021,16:07:45,4280,27800,9140,2530,580,0,21610,21560,DISCHARGE,ON,12235
04/05/2021,16:07:47,1420,20860,9130,2370,1650,0,26790,5340,DISCHARGE,ON,12261
04/05/2021,16:07:49,4720,20190,4900,2820,790,0,31670,170,DISCHARGE,ON,12057
04/05/2021,16:07:51,230,19480,8670,2320,7780,0,27890,-4970,DISCHARGE,ON,12232
04/05/2021,16:07:53,330,19210,8680,3190,9560,0,26300,-4450,DISCHARGE,ON,12215
04/05/2021,16:07:55,2710,28520,7010,1930,5410,0,18610,16150,DISCHARGE,ON,12435
04/05/2021,16:07:57,2010,3260,2980,3640,2070,0,24090,-14270,DISCHARGE,ON,12136
04/05/2021,16:07:59,3460,2800,5060,3490,14900,0,23580,-23670,DISCHARGE,ON,12141
04/05/2021,16:08:01,2140,3340,4950,3970,9360,0,20950,-15910,DISCHARGE,ON,12137
04/05/2021,16:08:03,1680,-20296,11790,2830,7880,0,27440,-39316,DISCHARGE,ON,12257
04/05/2021,16:08:05,3640,-22216,3290,2600,3400,0,25880,-41966,DISCHARGE,ON,12202
04/05/2021,16:08:07,2930,3510,6250,4340,12710,0,23050,-18730,DISCHARGE,ON,12145
04/05/2021,16:08:09,2960,4850,2660,4130,6590,0,29270,-21260,DISCHARGE,ON,12143
04/05/2021,16:08:11,1520,-29196,6320,100,780,0,22370,-44406,DISCHARGE,ON,12223
04/05/2021,16:08:13,50,24060,2920,2420,4480,0,30410,-5440,DISCHARGE,ON,12137
04/05/2021,16:08:15,1470,28510,4610,3100,11480,0,27390,-1180,DISCHARGE,ON,12151
04/05/2021,16:08:17,2090,12240,8060,3210,3460,0,18850,3290,DISCHARGE,ON,12133
04/05/2021,16:08:20,1840,18100,7630,3490,2440,0,16450,12170,DISCHARGE,ON,12228
04/05/2021,16:08:22,1960,-32586,2060,2100,5000,0,31480,-62946,DISCHARGE,ON,12146
